Date,lag1,lag2,lag3,lag4,lag5,RSI,StdDev,Momentum,macd,atr,sar,candelstatus
2018.04.04,-0.00307,-0.00187,0.002,-0.00076,-0.0094,45.66561725,0.00526351,99.84944539,0.00071084,0.00862571,1.2471742,1
2018.04.05,0.00076,-0.00307,-0.00187,0.002,-0.00076,46.26683824,0.00556786,99.52975896,0.00063122,0.00859571,1.24673732,0
2018.04.06,-0.00369,0.00076,-0.00307,-0.00187,0.002,43.36673255,0.00636398,99.96161134,0.00046423,0.00842357,1.24573942,1
2018.04.09,0.00421,-0.00369,0.00076,-0.00307,-0.00187,47.67830174,0.00623186,99.56395584,0.00018638,0.008105,1.24427726,1
2018.04.10,0.00357,0.00421,-0.00369,0.00076,-0.00307,50.63238475,0.00407232,100.1023949,-0.00010727,0.00786786,1.24290282,1
2018.04.11,0.00369,0.00357,0.00421,-0.00369,0.00076,53.67603689,0.00325689,100.0461598,-0.00029454,0.00748,1.24161085,1
2018.04.12,0.00121,0.00369,0.00357,0.00421,-0.00369,54.61663504,0.00402058,99.36597478,-0.00037959,0.00756786,1.2403964,0
2018.04.13,-0.00401,0.00121,0.00369,0.00357,0.00421,50.7110147,0.00402059,99.39038158,-0.00043675,0.007035,1.23956,1
2018.04.16,0.00024,-0.00401,0.00121,0.00369,0.00357,51.21135026,0.00410551,100.1925702,-0.00044908,0.00680786,1.22137,1
2018.04.17,0.00477,0.00024,-0.00401,0.00121,0.00369,55.56486859,0.00471388,100.6406712,-0.00035702,0.00649429,1.2217306,0
2018.04.18,-0.00097,0.00477,0.00024,-0.00401,0.00121,54.41987377,0.00458539,100.3912401,-0.00019936,0.00652214,1.22251458,1
2018.04.19,0.00051,-0.00097,0.00477,0.00024,-0.00401,54.7673373,0.00437558,100.5829316,0.00004441,0.00674071,1.22326719,0
2018.04.20,-0.00272,0.00051,-0.00097,0.00477,0.00024,51.54652202,0.00279813,100.6096468,0.00028789,0.00702214,1.22398971,0
2018.04.23,-0.00565,-0.00272,0.00051,-0.00097,0.00477,44.18324432,0.00327118,99.96741636,0.00043478,0.00709357,1.24133,0
2018.04.24,-0.00644,-0.00565,-0.00272,0.00051,-0.00097,38.84560755,0.00557116,99.74833517,0.00041515,0.00713143,1.2408974,1
2018.04.25,0.00236,-0.00644,-0.00565,-0.00272,0.00051,41.57220909,0.00633397,99.56367425,0.00027573,0.00718143,1.2399867,0
2018.04.26,-0.00708,0.00236,-0.00644,-0.00565,-0.00272,36.19977812,0.00784426,98.71325469,0.00001604,0.007445,1.2385445,0
2018.04.27,-0.00577,-0.00708,0.00236,-0.00644,-0.00565,32.59716891,0.00998403,97.96504804,-0.00038986,0.00749571,1.23622814,1
2018.04.30,0.00253,-0.00577,-0.00708,0.00236,-0.00644,35.06430125,0.01078804,98.03807398,-0.00092999,0.00749429,1.23315433,0
2018.05.01,-0.00451,0.00253,-0.00577,-0.00708,0.00236,32.12817388,0.01101813,97.97656909,-0.00160121,0.00787786,1.23038789,0
2018.05.02,-0.00844,-0.00451,0.00253,-0.00577,-0.00708,27.59001826,0.01188029,97.24513215,-0.00244601,0.00797429,1.22651215,0
2018.05.03,-0.00375,-0.00844,-0.00451,0.00253,-0.00577,25.67832127,0.01198273,96.53590125,-0.00342978,0.00813071,1.22192405,1
2018.05.04,0.00377,-0.00375,-0.00844,-0.00451,0.00253,30.39758788,0.01055678,96.92270375,-0.00441379,0.00821429,1.21797828,0
2018.05.07,-0.00277,0.00377,-0.00375,-0.00844,-0.00451,28.79325891,0.00985771,96.64554302,-0.00535701,0.00823429,1.21367456,0
2018.05.08,-0.00353,-0.00277,0.00377,-0.00375,-0.00844,27.04168247,0.0098301,96.57571977,-0.0063091,0.00855929,1.20936094,0
2018.05.09,-0.00581,-0.00353,-0.00277,0.00377,-0.00375,24.38793594,0.00920687,96.66805192,-0.00724568,0.00858214,1.20424475,0
2018.05.10,-0.00134,-0.00581,-0.00353,-0.00277,0.00377,23.76751266,0.00897823,97.06005226,-0.00812194,0.00858143,1.1998378,1
2018.05.11,0.00657,-0.00134,-0.00581,-0.00353,-0.00277,32.19175612,0.00820807,97.41063544,-0.0089009,0.00847429,1.18221,1
2018.05.14,0.00259,0.00657,-0.00134,-0.00581,-0.00353,35.37190492,0.00649881,98.20468115,-0.0095295,0.00852357,1.1825008,0
2018.05.15,-0.00149,0.00259,0.00657,-0.00134,-0.00581,34.38145873,0.00517922,98.53751642,-0.00997146,0.00880429,1.19957,0
2018.05.16,-0.00888,-0.00149,0.00259,0.00657,-0.00134,29.28873641,0.00513254,97.64163395,-0.01030397,0.00864429,1.19957,0
2018.05.17,-0.00301,-0.00888,-0.00149,0.00259,0.00657,27.73903119,0.00565399,97.76088505,-0.01060803,0.00852857,1.198638,0
2018.05.18,-0.00125,-0.00301,-0.00888,-0.00149,0.00259,27.06947602,0.00563235,98.34128361,-0.01087099,0.00851143,1.19774328,0
2018.05.21,-0.00217,-0.00125,-0.00301,-0.00888,-0.00149,25.93105971,0.00585746,98.49283658,-0.01108786,0.00834143,1.19637508,1
2018.05.22,0.00213,-0.00217,-0.00125,-0.00301,-0.00888,28.73402995,0.0058447,98.34743147,-0.01119691,0.00819286,1.19439388,0
2018.05.23,-0.00116,0.00213,-0.00217,-0.00125,-0.00301,28.0076741,0.00617557,98.49539167,-0.01121865,0.00856857,1.19257117,0
2018.05.24,-0.00817,-0.00116,0.00213,-0.00217,-0.00125,23.78372457,0.00762506,98.0958772,-0.01130249,0.00839357,1.19006805,1
2018.05.25,0.00247,-0.00817,-0.00116,0.00213,-0.00217,27.30287524,0.00754916,98.78447636,-0.01143622,0.00845643,1.18781524,0
2018.05.28,-0.007,0.00247,-0.00817,-0.00116,0.00213,25.57928055,0.00674654,98.62433327,-0.01162331,0.0086,1.18500302,0
2018.05.29,-0.00623,-0.007,0.00247,-0.00817,-0.00116,22.64001196,0.00628832,97.55164049,-0.01182756,0.00899429,1.18159779,0
2018.05.30,-0.00835,-0.00623,-0.007,0.00247,-0.00817,19.25397585,0.00840214,96.5765298,-0.01209521,0.00938143,1.17669415,1
2018.05.31,0.01292,-0.00835,-0.00623,-0.007,0.00247,34.43260427,0.00796099,97.78713199,-0.01228274,0.00942714,1.17257508,1
2018.06.01,0.00282,0.01292,-0.00835,-0.00623,-0.007,37.116263,0.00740459,98.75136227,-0.01236096,0.00964429,1.1724,0
2018.06.04,-0.00317,0.00282,0.01292,-0.00835,-0.00623,35.36881859,0.00704572,98.75230819,-0.01239731,0.00943214,1.15095,1
2018.06.05,0.00383,-0.00317,0.00282,0.01292,-0.00835,39.2634256,0.00635816,99.19354155,-0.01235497,0.00935214,1.1514192,1
2018.06.06,0.00197,0.00383,-0.00317,0.00282,0.01292,40.42230161,0.00593077,99.48426016,-0.01216833,0.00954714,1.15187902,1
2018.06.07,0.00641,0.00197,0.00383,-0.00317,0.00282,46.51432838,0.00700191,99.86258726,-0.01183548,0.00951071,1.15298506,1
2018.06.08,0.00247,0.00641,0.00197,0.00383,-0.00317,48.71869867,0.00824873,100.1825639,-0.01134019,0.00954143,1.15484295,0
2018.06.11,-0.00319,0.00247,0.00641,0.00197,0.00383,46.68776272,0.00868847,100.6763863,-0.0106889,0.00940357,1.15658937,1
2018.06.12,0.00093,-0.00319,0.00247,0.00641,0.00197,47.39813013,0.00839392,100.5290554,-0.00983638,0.00913357,1.15823101,0
2018.06.13,-0.00366,0.00093,-0.00319,0.00247,0.00641,44.1611415,0.00511776,100.4911944,-0.00898421,0.00924214,1.15977415,1
2018.06.14,0.00474,-0.00366,0.00093,-0.00319,0.00247,48.86696426,0.0047865,101.446345,-0.00812429,0.01066571,1.18395,0
2018.06.15,-0.02255,0.00474,-0.00366,0.00093,-0.00319,34.03124177,0.00711117,100.2688102,-0.00744236,0.01039857,1.1851,1
2018.06.18,0.00415,-0.02255,0.00474,-0.00366,0.00093,36.18026233,0.00847546,99.35601708,-0.00692121,0.00989286,1.1851,1
2018.06.19,0.00351,0.00415,-0.02255,0.00474,-0.00366,39.38803901,0.00916312,99.42596094,-0.00651097,0.00958143,1.1838672,0
2018.06.20,-0.00346,0.00351,0.00415,-0.02255,0.00474,37.38177951,0.01010238,99.38671356,-0.00628031,0.00946143,1.18201577,0
2018.06.21,-0.00184,-0.00346,0.00351,0.00415,-0.02255,36.36723826,0.01039448,98.90572103,-0.00623099,0.00963929,1.18027542,1
2018.06.22,0.00329,-0.00184,-0.00346,0.00351,0.00415,39.18332607,0.00953206,99.04857885,-0.00627752,0.00955786,1.17791499,1
2018.06.25,0.00591,0.00329,-0.00184,-0.00346,0.00351,45.24466708,0.00848537,99.06396786,-0.00634712,0.00959071,1.17574339,1
2018.06.26,0.00402,0.00591,0.00329,-0.00184,-0.00346,48.5575324,0.00757881,99.18631656,-0.00636565,0.00957,1.17374552,0
2018.06.27,-0.00566,0.00402,0.00591,0.00329,-0.00184,44.39182361,0.0069879,98.91282191,-0.00643607,0.01002929,1.172,0
2018.06.28,-0.00941,-0.00566,0.00402,0.00591,0.00329,38.42133411,0.00523144,98.04261098,-0.00642932,0.00996,1.172,1
2018.06.29,0.00168,-0.00941,-0.00566,0.00402,0.00591,39.96497435,0.00473925,98.50211186,-0.00636796,0.01052143,1.1703016,1
2018.07.02,0.0115,0.00168,-0.00941,-0.00566,0.00402,48.82614696,0.00508533,99.02633476,-0.00619972,0.01068214,1.169,0
2018.07.03,-0.00371,0.0115,0.00168,-0.00941,-0.00566,46.287639,0.00511316,100.6486038,-0.00595179,0.01052286,1.169,1
2018.07.04,0.0019,-0.00371,0.0115,0.00168,-0.00941,47.61304525,0.00502645,100.5911951,-0.00561349,0.00882786,1.16893,0
2018.07.05,0,0.0019,-0.00371,0.0115,0.00168,47.56816654,0.00461101,100.2805025,-0.00523376,0.00873429,1.15077,1
2018.07.06,0.00349,0,0.0019,-0.00371,0.0115,50.4834292,0.004685,100.883749,-0.00485313,0.00894071,1.1511942,1
2018.07.09,0.00535,0.00349,0,0.0019,-0.00371,54.43483447,0.00563642,101.474605,-0.00446627,0.00854143,1.15221563,1
2018.07.10,0.00097,0.00535,0.00349,0,0.0019,55.12351297,0.00650898,101.305465,-0.00402081,0.00858286,1.15382449,0
2018.07.11,-0.00052,0.00097,0.00535,0.00349,0,54.45383939,0.00702754,100.678219,-0.00345616,0.00835143,1.15533682,0
2018.07.12,-0.00699,-0.00052,0.00097,0.00535,0.00349,47.95799353,0.00538174,99.73851071,-0.00288193,0.00812857,1.15675841,0
2018.07.13,-0.00013,-0.00699,-0.00052,0.00097,0.00535,47.73153018,0.00385817,100.2009343,-0.00240514,0.00805214,1.15809471,1
2018.07.16,0.00138,-0.00013,-0.00699,-0.00052,0.00097,49.73704755,0.00384005,101.2034215,-0.00195888,0.00779643,1.15935083,1
2018.07.17,0.00211,0.00138,-0.00013,-0.00699,-0.00052,51.72215962,0.00350577,101.2310565,-0.00153861,0.00753857,1.16053158,0
2018.07.18,-0.00497,0.00211,0.00138,-0.00013,-0.00699,46.7200846,0.00363761,99.85354197,-0.00118827,0.00746214,1.17903,0
2018.07.19,-0.00203,-0.00497,0.00211,0.00138,-0.00013,44.80248161,0.00414438,99.99398538,-0.00094615,0.00725714,1.1786524,1
2018.07.20,0.0003,-0.00203,-0.00497,0.00211,0.00138,45.17177762,0.00452961,99.87645,-0.00083343,0.00735786,1.1778043,1
2018.07.23,0.00809,0.0003,-0.00203,-0.00497,0.00211,53.85735217,0.00395237,100.5989052,-0.00075724,0.00745571,1.17699013,0
2018.07.24,-0.00338,0.00809,0.0003,-0.00203,-0.00497,50.36302536,0.003287,100.0085548,-0.00073465,0.00753429,1.17620853,0
2018.07.25,-0.00071,-0.00338,0.00809,0.0003,-0.00203,49.46841291,0.0026708,99.5042505,-0.00069972,0.00756357,1.17545819,1
2018.07.26,0.00462,-0.00071,-0.00338,0.00809,0.0003,54.07110633,0.00310391,99.82040719,-0.00061235,0.007675,1.17473786,0
2018.07.27,-0.00857,0.00462,-0.00071,-0.00338,0.00809,45.70708969,0.00325495,99.1458014,-0.0005792,0.00757357,1.17432,1
2018.07.30,0.00084,-0.00857,0.00462,-0.00071,-0.00338,47.1505196,0.00331437,99.86462867,-0.0005944,0.00756143,1.17432,1
2018.07.31,0.00485,0.00084,-0.00857,0.00462,-0.00071,51.81740085,0.0032985,100.2956552,-0.00055974,0.00734357,1.15745,0
2018.08.01,-0.00136,0.00485,0.00084,-0.00857,0.00462,50.44951997,0.00324347,100.0042774,-0.00047985,0.00731929,1.157792,0
2018.08.02,-0.00313,-0.00136,0.00485,0.00084,-0.00857,47.41653886,0.00301406,99.56958761,-0.00039539,0.007405,1.15812716,0
2018.08.03,-0.00746,-0.00313,-0.00136,0.00485,0.00084,40.86300651,0.00432506,99.35584032,-0.0004496,0.00740929,1.17455,0
2018.08.06,-0.00177,-0.00746,-0.00313,-0.00136,0.00485,39.61073123,0.00510307,99.39678284,-0.00059597,0.00701714,1.1741784,0
2018.08.07,-0.00145,-0.00177,-0.00746,-0.00313,-0.00136,38.45970015,0.00597728,99.24403821,-0.00081802,0.00698214,1.17332966,1
2018.08.08,0.00449,-0.00145,-0.00177,-0.00746,-0.00313,43.84038621,0.00592874,98.91764184,-0.00109807,0.006635,1.17251488,1
2018.08.09,0.00119,0.00449,-0.00145,-0.00177,-0.00746,45.21371345,0.00494053,99.30712379,-0.0013336,0.00650071,1.17173268,0
2018.08.10,-0.00833,0.00119,0.00449,-0.00145,-0.00177,38.1832513,0.00581294,98.66970278,-0.0016178,0.00708571,1.17057932,0
2018.08.13,-0.01184,-0.00833,0.00119,0.00449,-0.00145,29.04592325,0.0094273,96.9491034,-0.00211772,0.00712571,1.16803458,1
2018.08.14,0.00393,-0.01184,-0.00833,0.00119,0.00449,33.4565793,0.00981761,98.01059983,-0.00273327,0.00730214,1.16487612,0
2018.08.15,-0.00664,0.00393,-0.01184,-0.00833,0.00119,30.07137803,0.01059947,97.31206781,-0.00346518,0.00694929,1.16104618,1
2018.08.16,0.00015,-0.00664,0.00393,-0.01184,-0.00833,30.27368469,0.0106565,96.93083266,-0.00421114,0.00716071,1.15670672,1
2018.08.17,0.00311,0.00015,-0.00664,0.00393,-0.01184,33.82448617,0.0106071,97.30878793,-0.00491787,0.00721571,1.15297478,1
2018.08.20,0.00618,0.00311,0.00015,-0.00664,0.00393,40.37496318,0.00999895,98.09679826,-0.00551781,0.00741714,1.14976531,1
2018.08.21,0.00426,0.00618,0.00311,0.00015,-0.00664,44.46469772,0.0095276,99.10907757,-0.00602885,0.00798286,1.13005,1
2018.08.22,0.00894,0.00426,0.00618,0.00311,0.00015,51.87302167,0.00958033,100.0198835,-0.00639572,0.00786714,1.1306506,1
2018.08.23,0.00261,0.00894,0.00426,0.00618,0.00311,53.52355084,0.0102523,100.3375805,-0.00655212,0.00800714,1.13191418,0
2018.08.24,-0.00556,0.00261,0.00894,0.00426,0.00618,48.88335453,0.01064129,99.46109075,-0.00645366,0.00846786,1.13312721,1
2018.08.27,0.00857,-0.00556,0.00261,0.00894,0.00426,54.79763613,0.01118439,100.0447913,-0.00612171,0.00876214,1.13497598,1
2018.08.28,0.00627,0.00857,-0.00556,0.00261,0.00894,58.79650375,0.0125764,101.3048533,-0.00549573,0.00887643,1.1377243,1
2018.08.29,0.00166,0.00627,0.00857,-0.00556,0.00261,59.82138127,0.01229482,102.8434727,-0.00463342,0.00862429,1.14128287,1
2018.08.30,0.0013,0.00166,0.00627,0.00857,-0.00556,60.5970969,0.01108737,102.588058,-0.00361243,0.00811286,1.14448558,0
2018.08.31,-0.00351,0.0013,0.00166,0.00627,0.00857,56.66654499,0.00885352,102.8406436,-0.00256987,0.00838143,1.14736802,0
2018.09.03,-0.00644,-0.00351,0.0013,0.00166,0.00627,50.58102571,0.00693949,102.2063944,-0.00162246,0.00794929,1.14996222,1
2018.09.04,0.00228,-0.00644,-0.00351,0.0013,0.00166,52.30432492,0.00558139,102.1203836,-0.00082021,0.00820643,1.152297,0
2018.09.05,-0.00364,0.00228,-0.00644,-0.00351,0.0013,49.15207264,0.00571812,101.2389179,-0.00019358,0.00837929,1.15298,1
2018.09.06,0.00505,-0.00364,0.00228,-0.00644,-0.00351,53.26409149,0.00556654,101.3022308,0.0003836,0.00820357,1.15298,0
2018.09.07,-0.00079,0.00505,-0.00364,0.00228,-0.00644,52.49758329,0.00493295,100.4459926,0.00083738,0.00826286,1.15422,0
2018.09.10,-0.00686,-0.00079,0.00505,-0.00364,0.00228,46.27146146,0.00589481,99.6178333,0.00106893,0.00803857,1.17331,1
2018.09.11,0.00437,-0.00686,-0.00079,0.00505,-0.00364,49.94449055,0.00546657,100.4759428,0.0011466,0.00810286,1.1728948,1
2018.09.12,0.00144,0.00437,-0.00686,-0.00079,0.00505,51.09095635,0.00453243,99.90356965,0.00110398,0.00817071,1.1724879,1
2018.09.13,0.00215,0.00144,0.00437,-0.00686,-0.00079,52.92305157,0.00305823,99.5555213,0.00102256,0.00807929,1.17208915,1
2018.09.14,0.00646,0.00215,0.00144,0.00437,-0.00686,58.0336958,0.00367322,99.96408169,0.00103078,0.00809643,1.15255,0
2018.09.17,-0.00679,0.00646,0.00215,0.00144,0.00437,51.78212693,0.00360356,99.29263417,0.00103088,0.00816143,1.1529414,1
2018.09.18,0.00591,-0.00679,0.00646,0.00215,0.00144,56.30875213,0.00427861,100.1474534,0.00111033,0.00826071,1.15332497,0
2018.09.19,-0.00219,0.00591,-0.00679,0.00646,0.00215,54.46103517,0.00416033,100.5813051,0.00118847,0.008175,1.15408797,1
2018.09.20,0.00098,-0.00219,0.00591,-0.00679,0.00646,55.17739423,0.00441542,100.4691603,0.00128019,0.00824714,1.15482045,1
2018.09.21,0.0105,0.00098,-0.00219,0.00591,-0.00679,62.57428471,0.00638124,101.7004776,0.00154,0.00846929,1.15623583,0
2018.09.24,-0.00286,0.0105,0.00098,-0.00219,0.00591,59.5984784,0.00590859,101.0034566,0.0018648,0.00847786,1.15815536,1
2018.09.25,0.00005,-0.00286,0.0105,0.00098,-0.00219,59.68247208,0.0056663,101.087658,0.00222593,0.00822071,1.16048682,1
2018.09.26,0.00183,0.00005,-0.00286,0.0105,0.00098,60.95018387,0.00542771,101.8843906,0.00260794,0.00835,1.16258514,0
2018.09.27,-0.00311,0.00183,0.00005,-0.00286,0.0105,57.63043176,0.00485125,101.2562662,0.00291874,0.00848714,1.18147,0
2018.09.28,-0.00953,-0.00311,0.00183,0.00005,-0.00286,48.43542181,0.00529986,100.3128393,0.00314413,0.008425,1.1811178,0
2018.10.01,-0.00392,-0.00953,-0.00311,0.00183,0.00005,46.47648407,0.00574316,99.92687983,0.00322666,0.00829143,1.18014989,0
2018.10.02,-0.00385,-0.00392,-0.00953,-0.00311,0.00183,43.35096107,0.00720493,99.04440072,0.00317947,0.00825929,1.17871889,0
2018.10.03,-0.00301,-0.00385,-0.00392,-0.00953,-0.00311,40.98549669,0.00883623,99.34352038,0.00299574,0.00852429,1.17645898,0
2018.10.04,-0.00699,-0.00301,-0.00385,-0.00392,-0.00953,36.17210146,0.01123752,98.23830028,0.00255183,0.00836571,1.17345208,1
2018.10.05,0.00374,-0.00699,-0.00301,-0.00385,-0.00392,40.13068014,0.01101985,98.72063111,0.00196781,0.00826143,1.17019383,1
2018.10.08,0.00091,0.00374,-0.00699,-0.00301,-0.00385,40.85189225,0.01053631,98.70191072,0.00128556,0.00824286,1.16732657,0
2018.10.09,-0.00292,0.00091,0.00374,-0.00699,-0.00301,38.67993013,0.00981545,97.57557745,0.00049299,0.00828929,1.16433385,0
2018.10.10,-0.00005,-0.00292,0.00091,0.00374,-0.00699,38.53537286,0.00790958,97.80445239,-0.00035243,0.00793214,1.16094924,1
2018.10.11,0.00313,-0.00005,-0.00292,0.00091,0.00374,42.35723045,0.00531993,98.06089703,-0.00111696,0.00801214,1.14318,1
2018.10.12,0.00728,0.00313,-0.00005,-0.00292,0.00091,49.24191548,0.00479112,98.45475177,-0.00173239,0.007905,1.143514,0
2018.10.15,-0.00297,0.00728,0.00313,-0.00005,-0.00292,45.18966695,0.00421945,98.3264454,-0.00222868,0.00795714,1.14421384,1
2018.10.16,0.00399,-0.00297,0.00728,0.00313,-0.00005,49.22146613,0.00455142,99.47593151,-0.00256339,0.00784357,1.14488569,0
2018.10.17,-0.00057,0.00399,-0.00297,0.00728,0.00313,48.65692113,0.00477719,99.62724471,-0.00271062,0.00760429,1.14592155,0
2018.10.18,-0.00732,-0.00057,0.00399,-0.00297,0.00728,42.14921144,0.00383676,99.33576913,-0.00280607,0.00757929,1.16215,0
2018.10.19,-0.00481,-0.00732,-0.00057,0.00399,-0.00297,38.42398678,0.00420351,99.17982384,-0.00290906,0.00787571,1.1618044,1
2018.10.22,0.00602,-0.00481,-0.00732,-0.00057,0.00399,45.15272424,0.00418631,100.3346085,-0.00293533,0.00801286,1.16106262,0
2018.10.23,-0.00506,0.00602,-0.00481,-0.00732,-0.00057,41.19855375,0.00449572,99.56917518,-0.00294497,0.00747857,1.16035052,1
2018.10.24,0.00065,-0.00506,0.00602,-0.00481,-0.00732,41.99827915,0.0047731,99.5763705,-0.00296257,0.00760857,1.1596669,0
2018.10.25,-0.00796,0.00065,-0.00506,0.00602,-0.00481,36.32344331,0.00635288,99.13145642,-0.00311331,0.00768429,1.15835788,0
2018.10.26,-0.00162,-0.00796,0.00065,-0.00506,0.00602,35.20288913,0.00690212,98.995526,-0.00334298,0.00779286,1.15653565,1
2018.10.29,0.00272,-0.00162,-0.00796,0.00065,-0.00506,37.89120582,0.00707875,98.92446983,-0.00364676,0.00768286,1.15423509,0
2018.10.30,-0.00242,0.00272,-0.00162,-0.00796,0.00065,36.22308347,0.00649814,98.18013865,-0.00402083,0.00755143,1.15216458,0
2018.10.31,-0.00296,-0.00242,0.00272,-0.00162,-0.00796,34.17533983,0.00570328,98.29882746,-0.00440778,0.007385,1.15030112,0
2018.11.01,-0.00292,-0.00296,-0.00242,0.00272,-0.00162,32.23905884,0.00607107,97.70958743,-0.00478311,0.00763714,1.14788539,1
2018.11.02,0.00889,-0.00292,-0.00296,-0.00242,0.00272,42.78377866,0.00586005,98.5232742,-0.00512239,0.00774143,1.14575954,0
2018.11.05,-0.00164,0.00889,-0.00292,-0.00296,-0.00242,41.5256264,0.00461665,99.00525199,-0.00539825,0.00784929,1.14553,1
2018.11.06,0.00205,-0.00164,0.00889,-0.00292,-0.00296,43.83782952,0.00419937,99.60878829,-0.0056095,0.00757643,1.14553,1
2018.11.07,0.00194,0.00205,-0.00164,0.00889,-0.00292,45.81252736,0.00389578,99.2192453,-0.00568104,0.00777071,1.13017,1
2018.11.08,0.00002,0.00194,0.00205,-0.00164,0.00889,45.88160184,0.00413148,99.66850443,-0.00562626,0.00772786,1.1305652,0
2018.11.09,-0.00624,0.00002,0.00194,0.00205,-0.00164,40.13339482,0.00379859,99.05759893,-0.00554883,0.00742929,1.1309525,0
2018.11.12,-0.0028,-0.00624,0.00002,0.00194,0.00205,36.97740365,0.00394275,99.40565549,-0.0054688,0.007895,1.14993,0
2018.11.13,-0.01058,-0.0028,-0.00624,0.00002,0.00194,30.12313432,0.00614072,98.62307882,-0.00545563,0.00774786,1.1493612,1
2018.11.14,0.00727,-0.01058,-0.0028,-0.00624,0.00002,38.48980911,0.00658047,99.06195156,-0.00540477,0.007805,1.14880378,1
2018.11.15,0.00199,0.00727,-0.01058,-0.0028,-0.00624,40.61283268,0.00673471,99.44339415,-0.00538559,0.007855,1.1482575,1
2018.11.16,0.00162,0.00199,0.00727,-0.01058,-0.0028,42.3091247,0.00646134,99.84395387,-0.00536316,0.00816214,1.14772215,1
2018.11.19,0.00893,0.00162,0.00199,0.00727,-0.01058,50.65299921,0.00655966,100.8750608,-0.00527942,0.00833,1.14719751,1
2018.11.20,0.00392,0.00893,0.00162,0.00199,0.00727,53.94425807,0.00721533,100.4437818,-0.00512883,0.00872786,1.12149,0
2018.11.21,-0.0083,0.00392,0.00893,0.00162,0.00199,46.95509271,0.00699703,99.85508519,-0.00500177,0.00836857,1.122004,1
2018.11.22,0.00148,-0.0083,0.00392,0.00893,0.00162,48.20735227,0.0068842,99.79924256,-0.00482634,0.00815857,1.12250772,1
2018.11.23,0.00165,0.00148,-0.0083,0.00392,0.00893,49.68205287,0.00713625,99.7890517,-0.0045652,0.00831857,1.12300137,0
2018.11.26,-0.00633,0.00165,0.00148,-0.0083,0.00392,44.68794316,0.00680737,99.25428001,-0.0041992,0.00840643,1.12348514,0
2018.11.27,-0.00132,-0.00633,0.00165,0.00148,-0.0083,43.6186888,0.00489855,99.68053086,-0.00383162,0.00812786,1.12395924,0
2018.11.28,-0.00388,-0.00132,-0.00633,0.00165,0.00148,40.74487247,0.00505332,99.6979599,-0.00351805,0.00830571,1.12442385,1
2018.11.29,0.00769,-0.00388,-0.00132,-0.00633,0.00165,48.27143371,0.00482289,101.3292798,-0.0031963,0.00830929,1.12487917,1
2018.11.30,0.00268,0.00769,-0.00388,-0.00132,-0.00633,50.56647798,0.00464347,100.9097271,-0.00292613,0.00813286,1.12532539,0
2018.12.03,-0.0076,0.00268,0.00769,-0.00388,-0.00132,47.05213383,0.00436057,100.3696106,-0.00277118,0.00803643,1.12576268,1
